,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
9199,10/2/2016,1.45,323324.31,123390.79,72977.08,250.23,126706.21,63736.85,62969.36,0.0,conventional,2016,Tampa
9200,10/9/2016,1.45,337370.09,110106.06,105328.06,119.9,121816.07,53843.03,67973.04,0.0,conventional,2016,Tampa
9201,10/16/2016,1.26,371149.3,116452.65,117544.17,214.87,136937.61,36245.73,100691.88,0.0,conventional,2016,Tampa
9202,10/23/2016,1.53,281815.95,91272.27,92612.09,130.21,97801.38,35310.45,62490.93,0.0,conventional,2016,Tampa
9203,10/30/2016,1.52,265332.11,93166.48,68007.5,150.2,104007.93,42732.14,61275.79,0.0,conventional,2016,Tampa
9204,11/6/2016,1.46,284328.38,110779.29,67753.78,145.64,105649.67,43844.85,61804.82,0.0,conventional,2016,Tampa
9205,11/13/2016,1.38,323761.18,124544.12,69065.25,148.09,130003.72,63858.93,66144.79,0.0,conventional,2016,Tampa
9206,11/20/2016,1.47,279595.13,95447.33,63840.96,87.54,120219.3,58516.69,61702.61,0.0,conventional,2016,Tampa
9207,11/27/2016,1.45,265590.66,92933.81,61345.38,41.71,111269.76,52267.61,59002.15,0.0,conventional,2016,Tampa
9208,12/4/2016,0.96,500795.57,163609.96,123041.61,39.36,214104.64,91215.95,122888.69,0.0,conventional,2016,Tampa
9209,12/11/2016,1.22,289765.21,99668.86,60413.89,27.84,129654.62,72901.02,56753.6,0.0,conventional,2016,Tampa
9210,12/18/2016,0.93,412891.05,132947.11,102323.35,48.96,177571.63,77777.03,99658.49,136.11,conventional,2016,Tampa
9211,12/25/2016,0.93,445441.47,157380.83,104316.6,63.53,183680.51,87877.06,95803.45,0.0,conventional,2016,Tampa
9413,1/4/2016,1.75,1145.5,7.0,187.9,0.0,950.6,950.6,0.0,0.0,organic,2016,Albany
9414,1/10/2016,1.83,1676.05,35.03,329.33,0.0,1311.69,1311.69,0.0,0.0,organic,2016,Albany
9415,1/17/2016,1.67,1496.73,66.63,430.17,0.0,999.93,992.14,8.0,0.0,organic,2016,Albany
9416,1/24/2016,1.83,1506.87,23.39,294.7,0.0,1188.78,1180.98,8.0,0.0,organic,2016,Albany
9417,1/31/2016,1.79,1305.94,34.38,186.13,0.0,1085.43,1085.43,0.0,0.0,organic,2016,Albany
9418,2/7/2016,1.81,1252.86,33.15,254.56,0.0,965.15,962.52,3.0,0.0,organic,2016,Albany
9419,2/14/2016,1.81,1247.8,50.84,263.65,0.0,933.31,933.31,0.0,0.0,organic,2016,Albany
9420,2/21/2016,1.79,1282.87,23.61,213.64,0.0,1045.62,1045.62,0.0,0.0,organic,2016,Albany
9421,2/28/2016,1.79,1485.73,9.43,143.74,0.0,1332.56,1327.32,5.0,0.0,organic,2016,Albany
9422,3/6/2016,1.92,1704.24,65.94,401.53,0.0,1236.77,1236.77,0.0,0.0,organic,2016,Albany
9423,3/13/2016,1.79,1822.67,25.87,303.42,0.0,1493.38,1493.38,0.0,0.0,organic,2016,Albany
9424,3/20/2016,1.76,1733.01,14.09,258.37,0.0,1460.55,1460.55,0.0,0.0,organic,2016,Albany
9425,3/27/2016,1.65,1705.39,14.07,98.52,0.0,1592.8,1592.8,0.0,0.0,organic,2016,Albany
9426,4/3/2016,1.56,1903.46,36.34,193.4,0.0,1673.72,1673.72,0.0,0.0,organic,2016,Albany
9427,4/10/2016,1.62,2161.66,7.04,161.85,0.0,1992.77,1992.77,0.0,0.0,organic,2016,Albany
9428,4/17/2016,1.82,2058.73,0.0,374.18,0.0,1684.55,1684.55,0.0,0.0,organic,2016,Albany
9429,4/24/2016,1.77,2328.82,19.94,430.39,0.0,1878.49,1878.49,0.0,0.0,organic,2016,Albany
9430,5/1/2016,1.78,1604.0,5.86,240.42,0.0,1357.72,1357.72,0.0,0.0,organic,2016,Albany
9431,5/8/2016,1.83,2103.64,0.0,536.2,0.0,1567.44,1567.44,0.0,0.0,organic,2016,Albany
9432,5/15/2016,1.59,1259.86,17.4,367.82,0.0,874.64,874.64,0.0,0.0,organic,2016,Albany
9433,5/22/2016,1.55,1193.06,26.72,346.19,0.0,820.15,820.15,0.0,0.0,organic,2016,Albany
9434,5/29/2016,1.49,1117.44,5.82,218.73,0.0,892.89,892.89,0.0,0.0,organic,2016,Albany
9435,6/5/2016,1.47,1007.03,2.33,203.69,0.0,801.01,801.01,0.0,0.0,organic,2016,Albany
9436,6/12/2016,1.43,887.29,4.66,150.28,0.0,732.35,732.35,0.0,0.0,organic,2016,Albany
9437,6/19/2016,1.45,974.27,10.6,149.57,0.0,814.1,814.1,0.0,0.0,organic,2016,Albany
9438,6/26/2016,1.53,1922.75,0.0,162.87,0.0,1759.88,1759.88,0.0,0.0,organic,2016,Albany
9439,7/3/2016,1.43,3529.44,11.65,261.39,0.0,3256.4,3256.4,0.0,0.0,organic,2016,Albany
9440,7/10/2016,1.58,2173.2,31.76,113.57,0.0,2027.87,2027.87,0.0,0.0,organic,2016,Albany
9441,7/17/2016,1.57,2399.74,16.56,201.12,0.0,2182.06,2182.06,0.0,0.0,organic,2016,Albany
9442,7/24/2016,1.42,1811.44,23.66,175.08,0.0,1612.7,1612.7,0.0,0.0,organic,2016,Albany
9443,7/31/2016,1.43,1553.42,29.56,204.54,0.0,1319.32,1319.32,0.0,0.0,organic,2016,Albany
9444,8/7/2016,1.67,1545.79,54.24,206.36,0.0,1285.19,1285.19,0.0,0.0,organic,2016,Albany
9445,8/14/2016,1.72,1609.03,29.39,252.78,0.0,1326.86,1326.86,0.0,0.0,organic,2016,Albany
9446,8/21/2016,1.67,1926.01,19.93,233.25,0.0,1672.83,1672.83,0.0,0.0,organic,2016,Albany
9447,8/28/2016,1.66,1922.46,17.35,200.92,0.0,1704.19,1704.19,0.0,0.0,organic,2016,Albany
9448,9/4/2016,1.73,2194.77,52.26,181.76,0.0,1960.75,1960.75,0.0,0.0,organic,2016,Albany
9449,9/11/2016,1.68,3501.41,128.94,227.69,0.0,3144.78,3144.78,0.0,0.0,organic,2016,Albany
9450,9/18/2016,1.69,2137.53,47.35,194.65,0.0,1895.53,1895.53,0.0,0.0,organic,2016,Albany
9451,9/25/2016,1.68,2019.71,33.22,190.77,0.0,1795.72,1795.72,0.0,0.0,organic,2016,Albany
9452,10/2/2016,1.73,2492.82,51.93,139.63,0.0,2301.26,2301.26,0.0,0.0,organic,2016,Albany
9453,10/9/2016,1.75,2179.44,77.27,155.69,0.0,1946.48,1946.48,0.0,0.0,organic,2016,Albany
9454,10/16/2016,1.75,1939.89,71.5,111.86,0.0,1756.53,1756.53,0.0,0.0,organic,2016,Albany
9455,10/23/2016,1.86,1913.99,37.83,80.72,0.0,1795.44,1795.44,0.0,0.0,organic,2016,Albany
9456,10/30/2016,1.96,1326.8,57.66,93.41,0.0,1175.73,1175.73,0.0,0.0,organic,2016,Albany
9457,11/6/2016,1.93,2674.0,60.08,194.11,0.0,2419.81,2419.81,0.0,0.0,organic,2016,Albany
9458,11/13/2016,2.0,2084.37,75.8,191.07,0.0,1817.5,1817.5,0.0,0.0,organic,2016,Albany
9459,11/20/2016,1.93,1862.7,122.63,197.39,0.0,1542.68,1542.68,0.0,0.0,organic,2016,Albany
9460,11/27/2016,1.97,1646.78,50.76,177.08,0.0,1418.94,1418.94,0.0,0.0,organic,2016,Albany
9461,12/4/2016,1.97,1364.73,100.01,99.17,0.0,1165.55,1165.55,0.0,0.0,organic,2016,Albany
9462,12/11/2016,1.9,1886.63,42.26,156.72,0.0,1687.65,1687.65,0.0,0.0,organic,2016,Albany
9463,12/18/2016,1.86,1472.84,111.34,198.07,0.0,1163.43,1163.43,0.0,0.0,organic,2016,Albany
9464,12/25/2016,1.93,1714.92,77.5,250.13,0.0,1387.29,1387.29,0.0,0.0,organic,2016,Albany
9666,1/4/2016,1.48,7953.26,3970.66,2151.52,0.0,1831.08,1037.38,794.0,0.0,organic,2016,Atlanta
9667,1/10/2016,1.66,5614.09,2123.47,2121.26,0.0,1369.36,392.02,977.0,0.0,organic,2016,Atlanta
9668,1/17/2016,1.84,5227.45,2279.53,2471.83,0.0,476.09,203.33,273.0,0.0,organic,2016,Atlanta
9669,1/24/2016,1.65,6193.73,2193.2,2432.91,0.0,1567.62,713.33,854.0,0.0,organic,2016,Atlanta
9670,1/31/2016,1.71,6591.53,2689.11,2147.89,0.0,1754.53,1163.33,591.0,0.0,organic,2016,Atlanta
9671,2/7/2016,1.72,5420.87,1932.23,2613.21,0.0,875.43,160.0,715.0,0.0,organic,2016,Atlanta
9672,2/14/2016,1.59,5737.5,1825.41,2428.43,0.0,1483.66,346.67,1137.0,0.0,organic,2016,Atlanta
9673,2/21/2016,1.74,5258.5,2034.56,2318.33,0.0,905.61,503.33,402.0,0.0,organic,2016,Atlanta
9674,2/28/2016,1.78,5069.92,2039.85,2747.16,0.0,282.91,223.33,60.0,0.0,organic,2016,Atlanta
9675,3/6/2016,1.66,6619.18,2601.59,3440.3,0.0,577.29,246.67,331.0,0.0,organic,2016,Atlanta
9676,3/13/2016,1.52,6967.87,2392.51,3420.52,0.0,1154.84,562.71,592.0,0.0,organic,2016,Atlanta
9677,3/20/2016,1.44,7435.68,2263.17,2989.88,0.0,2182.63,613.33,1569.0,0.0,organic,2016,Atlanta
9678,3/27/2016,1.48,8926.81,2454.14,3700.8,0.0,2771.87,820.0,1952.0,0.0,organic,2016,Atlanta
9679,4/3/2016,1.51,9283.54,3529.36,3854.68,0.0,1899.5,993.33,906.0,0.0,organic,2016,Atlanta
9680,4/10/2016,1.5,7130.98,2789.35,3538.67,0.0,802.96,714.87,88.0,0.0,organic,2016,Atlanta
9681,4/17/2016,1.36,8352.12,2435.07,3185.3,0.0,2731.75,891.93,1840.0,0.0,organic,2016,Atlanta
9682,4/24/2016,1.38,9858.95,2236.6,4002.17,0.0,3620.18,1418.66,2201.52,0.0,organic,2016,Atlanta
9683,5/1/2016,1.25,11049.83,2003.78,4136.67,0.0,4909.38,897.94,4011.44,0.0,organic,2016,Atlanta
9684,5/8/2016,1.42,9663.49,2105.61,3559.51,0.0,3998.37,1348.54,2649.83,0.0,organic,2016,Atlanta
9685,5/15/2016,1.29,10861.36,1970.2,3792.08,0.0,5099.08,1442.03,3657.05,0.0,organic,2016,Atlanta
9686,5/22/2016,1.27,11405.47,2303.59,3734.43,0.0,5367.45,1262.52,4104.93,0.0,organic,2016,Atlanta
9687,5/29/2016,1.35,8848.72,1866.5,4018.57,0.0,2963.65,883.61,2080.04,0.0,organic,2016,Atlanta
9688,6/5/2016,1.04,12826.69,1891.62,4901.23,0.0,6033.84,950.42,5083.42,0.0,organic,2016,Atlanta
9689,6/12/2016,0.97,16462.75,2079.57,5830.96,0.0,8552.22,894.77,7657.45,0.0,organic,2016,Atlanta
9690,6/19/2016,0.81,16577.89,1602.07,5021.97,0.0,9953.85,588.89,9364.96,0.0,organic,2016,Atlanta
9691,6/26/2016,0.92,16159.03,2096.1,5307.76,0.0,8755.17,1075.61,7679.56,0.0,organic,2016,Atlanta
9692,7/3/2016,0.85,20324.1,2065.19,6670.1,0.0,11588.81,1465.71,10123.1,0.0,organic,2016,Atlanta
9693,7/10/2016,1.13,17311.07,2275.95,6735.0,0.0,8300.12,1524.08,6776.04,0.0,organic,2016,Atlanta
9694,7/17/2016,1.21,16805.05,2094.03,4551.64,0.0,10159.38,1996.32,8163.06,0.0,organic,2016,Atlanta
9695,7/24/2016,1.91,11619.75,2682.63,6193.26,0.0,2743.86,1668.45,1075.41,0.0,organic,2016,Atlanta
9696,7/31/2016,1.62,14463.16,2799.3,5878.73,0.0,5785.13,1371.57,4413.56,0.0,organic,2016,Atlanta
9697,8/7/2016,1.06,24308.08,2265.89,5919.17,0.0,16123.02,1331.81,14791.21,0.0,organic,2016,Atlanta
9698,8/14/2016,1.58,13049.21,2514.22,4567.03,0.0,5967.96,1854.73,4113.23,0.0,organic,2016,Atlanta
9699,8/21/2016,1.62,12432.9,2212.91,4513.56,0.0,5706.43,2478.87,3227.56,0.0,organic,2016,Atlanta
9700,8/28/2016,1.14,18482.13,1480.15,4894.19,0.0,12107.79,1774.14,10333.65,0.0,organic,2016,Atlanta
9701,9/4/2016,1.38,15106.95,1585.58,5389.1,0.0,8132.27,2064.77,6067.5,0.0,organic,2016,Atlanta
9702,9/11/2016,1.43,13016.7,1355.94,4532.39,0.0,7128.37,1772.47,5355.9,0.0,organic,2016,Atlanta
9703,9/18/2016,1.91,8231.32,1392.93,4819.24,0.0,2019.15,112.67,1906.48,0.0,organic,2016,Atlanta
9704,9/25/2016,2.02,7914.63,1400.26,4568.2,0.0,1946.17,83.67,1862.5,0.0,organic,2016,Atlanta
9705,10/2/2016,2.29,7057.34,1714.94,4946.21,0.0,396.19,22.67,373.52,0.0,organic,2016,Atlanta
9706,10/9/2016,1.07,19264.55,1672.78,4499.81,0.0,13091.96,65.12,13026.84,0.0,organic,2016,Atlanta
9707,10/16/2016,1.15,17664.37,1142.04,4640.4,0.0,11881.93,47.88,11834.05,0.0,organic,2016,Atlanta
9708,10/23/2016,1.25,16790.96,979.33,5629.25,0.0,10182.38,11.25,10171.13,0.0,organic,2016,Atlanta
9709,10/30/2016,2.25,7568.41,1126.99,5373.69,0.0,1067.73,0.0,1067.73,0.0,organic,2016,Atlanta
9710,11/6/2016,1.64,12410.85,1268.31,5723.98,0.0,5418.56,196.67,5221.89,0.0,organic,2016,Atlanta
9711,11/13/2016,1.63,11118.24,924.89,3867.3,0.0,6326.05,2042.81,4283.24,0.0,organic,2016,Atlanta
9712,11/20/2016,1.56,9756.02,917.83,3156.22,0.0,5681.97,1769.48,3912.49,0.0,organic,2016,Atlanta
9713,11/27/2016,1.41,7754.46,705.54,2515.5,0.0,4533.42,510.0,4023.42,0.0,organic,2016,Atlanta
9714,12/4/2016,1.22,9990.29,738.64,2945.08,0.0,6306.57,20.0,6286.57,0.0,organic,2016,Atlanta
9715,12/11/2016,1.06,13253.78,916.64,2803.26,0.0,9533.88,78.11,9455.77,0.0,organic,2016,Atlanta
9716,12/18/2016,1.19,9420.9,824.62,2790.3,0.0,5805.98,5.58,5800.4,0.0,organic,2016,Atlanta
9717,12/25/2016,1.76,5456.42,895.62,2981.24,0.0,1579.56,0.0,1579.56,0.0,organic,2016,Atlanta
9919,1/4/2016,1.28,1200.13,14.03,394.08,0.0,792.02,250.0,542.0,0.0,organic,2016,Boise
9920,1/10/2016,1.04,2373.95,36.85,684.99,0.0,1652.11,211.8,1440.0,0.0,organic,2016,Boise
9921,1/17/2016,1.37,1728.46,16.47,602.97,0.0,1109.02,153.33,956.0,0.0,organic,2016,Boise
9922,1/24/2016,1.77,1117.32,12.64,497.95,0.0,606.73,183.34,423.0,0.0,organic,2016,Boise
9923,1/31/2016,1.24,1660.38,23.98,425.27,0.0,1211.13,223.33,988.0,0.0,organic,2016,Boise
9924,2/7/2016,0.84,2073.07,15.15,460.94,0.0,1596.98,720.0,877.0,0.0,organic,2016,Boise
9925,2/14/2016,0.87,2863.27,42.95,839.99,0.0,1980.33,204.91,1775.0,0.0,organic,2016,Boise
9926,2/21/2016,1.67,562.64,35.36,425.56,0.0,101.72,14.03,88.0,0.0,organic,2016,Boise
9927,2/28/2016,1.84,566.57,45.47,514.08,0.0,7.02,0.0,7.0,0.0,organic,2016,Boise
9928,3/6/2016,1.15,1381.84,16.45,490.93,0.0,874.46,0.0,874.0,0.0,organic,2016,Boise
9929,3/13/2016,0.95,3340.37,25.38,586.33,0.0,2728.66,96.67,2632.0,0.0,organic,2016,Boise
9930,3/20/2016,0.82,6092.98,14.02,1604.25,0.0,4474.71,216.67,4258.0,0.0,organic,2016,Boise
9931,3/27/2016,1.41,2565.18,19.24,1333.95,0.0,1211.99,353.33,859.0,0.0,organic,2016,Boise
9932,4/3/2016,1.08,2909.88,15.51,772.7,0.0,2121.67,225.84,1896.0,0.0,organic,2016,Boise
9933,4/10/2016,1.0,3469.2,2.6,1463.35,0.0,2003.25,240.0,1763.0,0.0,organic,2016,Boise
9934,4/17/2016,1.56,1228.73,11.78,670.27,0.0,546.68,306.67,240.0,0.0,organic,2016,Boise
9935,4/24/2016,1.46,2907.11,1.32,2510.67,0.0,395.12,336.67,58.45,0.0,organic,2016,Boise
9936,5/1/2016,0.92,2440.13,0.0,496.28,0.0,1943.85,176.67,1767.18,0.0,organic,2016,Boise
9937,5/8/2016,1.11,2481.5,0.0,835.48,0.0,1646.02,273.33,1372.69,0.0,organic,2016,Boise
9938,5/15/2016,1.55,1755.38,2.65,1152.33,0.0,600.4,360.0,240.4,0.0,organic,2016,Boise
9939,5/22/2016,1.43,2779.2,0.0,2320.42,0.0,458.78,390.0,68.78,0.0,organic,2016,Boise
9940,5/29/2016,1.38,2206.16,5.29,1132.48,0.0,1068.39,473.33,595.06,0.0,organic,2016,Boise
9941,6/5/2016,1.65,1829.78,0.0,1431.5,0.0,398.28,373.33,24.95,0.0,organic,2016,Boise
9942,6/12/2016,1.59,1782.87,0.0,1092.93,0.0,689.94,380.0,309.94,0.0,organic,2016,Boise
9943,6/19/2016,1.05,8908.04,0.0,4079.79,0.0,4828.25,2003.1,2825.15,0.0,organic,2016,Boise
9944,6/26/2016,1.26,5744.45,0.0,2173.59,0.0,3570.86,678.82,2892.04,0.0,organic,2016,Boise
9945,7/3/2016,1.2,7238.95,0.0,1729.89,0.0,5509.06,471.67,5037.39,0.0,organic,2016,Boise
9946,7/10/2016,1.34,4729.39,0.0,1495.25,0.0,3234.14,446.67,2787.47,0.0,organic,2016,Boise
9947,7/17/2016,1.54,2947.37,2.52,1238.01,0.0,1706.84,760.92,945.92,0.0,organic,2016,Boise
9948,7/24/2016,1.92,1498.06,0.0,991.53,0.0,506.53,489.7,16.83,0.0,organic,2016,Boise
9949,7/31/2016,1.42,2232.59,12.65,718.35,0.0,1501.59,975.17,526.42,0.0,organic,2016,Boise
9950,8/7/2016,1.26,2649.65,0.0,547.56,0.0,2102.09,1143.84,958.25,0.0,organic,2016,Boise
9951,8/14/2016,1.87,2142.35,2.53,1243.41,0.0,896.41,335.76,560.65,0.0,organic,2016,Boise
9952,8/21/2016,1.64,2485.38,0.0,1042.7,0.0,1442.68,378.42,1064.26,0.0,organic,2016,Boise
9953,8/28/2016,2.24,1835.58,0.0,1508.21,0.0,327.37,311.22,16.15,0.0,organic,2016,Boise
9954,9/4/2016,1.47,3100.87,0.0,1426.01,0.0,1674.86,419.32,1255.54,0.0,organic,2016,Boise
9955,9/11/2016,1.29,3537.86,0.0,620.16,0.0,2917.7,1238.62,1679.08,0.0,organic,2016,Boise
9956,9/18/2016,1.76,2138.14,4.0,815.29,0.0,1318.85,705.41,613.44,0.0,organic,2016,Boise
9957,9/25/2016,1.39,2156.51,3.0,414.32,0.0,1739.19,545.5,1193.69,0.0,organic,2016,Boise
9958,10/2/2016,1.33,2674.51,0.0,409.45,0.0,2265.06,471.53,1793.53,0.0,organic,2016,Boise
9959,10/9/2016,1.5,1457.64,3.0,380.26,0.0,1074.38,290.97,783.41,0.0,organic,2016,Boise
9960,10/16/2016,1.33,2839.61,0.0,384.46,0.0,2455.15,442.87,2012.28,0.0,organic,2016,Boise
9961,10/23/2016,1.76,1047.82,0.0,396.32,0.0,651.5,216.67,434.83,0.0,organic,2016,Boise
9962,10/30/2016,1.87,872.07,0.0,349.89,0.0,522.18,0.0,522.18,0.0,organic,2016,Boise
9963,11/6/2016,2.0,1394.87,0.0,726.7,0.0,668.17,40.0,628.17,0.0,organic,2016,Boise
9964,11/13/2016,1.92,1821.9,0.0,653.76,0.0,1168.14,250.0,918.14,0.0,organic,2016,Boise
9965,11/20/2016,1.46,2310.48,0.0,368.42,0.0,1942.06,490.46,1451.6,0.0,organic,2016,Boise
9966,11/27/2016,1.38,2458.62,0.0,296.35,0.0,2162.27,598.45,1563.82,0.0,organic,2016,Boise
9967,12/4/2016,1.48,2053.35,0.0,442.91,0.0,1610.44,405.18,1205.26,0.0,organic,2016,Boise
9968,12/11/2016,1.52,1864.49,0.0,461.87,0.0,1402.62,433.41,969.21,0.0,organic,2016,Boise
9969,12/18/2016,1.14,2610.64,6.0,406.25,0.0,2198.39,552.12,1646.27,0.0,organic,2016,Boise
9970,12/25/2016,0.77,6098.96,3.0,610.89,0.0,5485.07,862.73,4622.34,0.0,organic,2016,Boise
10172,1/4/2016,1.26,7629.12,6.01,1010.59,0.0,6612.52,6612.52,0.0,0.0,organic,2016,Boston
10173,1/10/2016,1.32,7751.94,65.96,766.46,1.2,6918.32,6918.32,0.0,0.0,organic,2016,Boston
10174,1/17/2016,1.13,9327.19,14.36,743.11,0.0,8569.72,8569.72,0.0,0.0,organic,2016,Boston
10175,1/24/2016,1.46,8850.23,6.98,616.39,0.0,8226.86,8226.86,0.0,0.0,organic,2016,Boston
10176,1/31/2016,1.52,8221.86,6.99,553.02,0.0,7661.85,7494.27,168.0,0.0,organic,2016,Boston
10177,2/7/2016,1.62,9462.0,7.59,1515.63,0.0,7938.78,7179.88,759.0,0.0,organic,2016,Boston
10178,2/14/2016,1.59,9526.6,9.6,711.45,0.0,8805.55,8456.29,349.0,0.0,organic,2016,Boston
10179,2/21/2016,1.52,9394.21,13.81,451.66,0.0,8928.74,7679.45,1249.0,0.0,organic,2016,Boston
10180,2/28/2016,1.64,11259.09,6.0,1286.52,0.0,9966.57,7968.65,1997.92,0.0,organic,2016,Boston
10181,3/6/2016,1.7,10200.05,11.43,1079.31,0.0,9109.31,7203.39,1906.0,0.0,organic,2016,Boston
10182,3/13/2016,1.59,10556.46,3.62,670.92,0.0,9881.92,8439.68,1442.0,0.0,organic,2016,Boston
10183,3/20/2016,1.59,11665.94,7.24,760.15,0.0,10898.55,10018.46,880.0,0.0,organic,2016,Boston
10184,3/27/2016,1.59,13143.32,2.41,805.16,0.0,12335.75,11614.15,722.0,0.0,organic,2016,Boston
10185,4/3/2016,1.73,12763.11,7.62,549.76,0.0,12205.73,10844.42,1361.0,0.0,organic,2016,Boston
10186,4/10/2016,1.68,14563.78,2.41,548.12,0.0,14013.25,11818.63,2195.0,0.0,organic,2016,Boston
10187,4/17/2016,1.59,12779.06,0.0,634.43,0.0,12144.63,10973.33,1171.0,0.0,organic,2016,Boston
10188,4/24/2016,1.73,18656.87,1.0,689.29,0.0,17966.58,16196.34,1770.24,0.0,organic,2016,Boston
10189,5/1/2016,1.79,18536.65,6.03,1444.35,0.0,17086.27,15476.08,1610.19,0.0,organic,2016,Boston
10190,5/8/2016,1.58,15589.8,1.21,742.35,0.0,14846.24,12213.74,2632.5,0.0,organic,2016,Boston
10191,5/15/2016,1.58,14776.15,6.02,549.85,0.0,14220.28,12627.58,1592.7,0.0,organic,2016,Boston
10192,5/22/2016,1.57,18030.82,8.23,593.13,0.0,17429.46,15470.61,1958.85,0.0,organic,2016,Boston
10193,5/29/2016,1.59,12652.15,8.02,713.52,0.0,11930.61,10705.13,1225.48,0.0,organic,2016,Boston
10194,6/5/2016,1.49,12722.85,6.81,566.84,0.0,12149.2,10325.26,1823.94,0.0,organic,2016,Boston
10195,6/12/2016,1.37,10051.16,2.0,571.26,0.0,9477.9,8165.95,1311.95,0.0,organic,2016,Boston
10196,6/19/2016,1.53,11590.31,1.21,588.73,0.0,11000.37,9667.8,1332.57,0.0,organic,2016,Boston
10197,6/26/2016,1.6,12442.73,1.22,488.12,0.0,11953.39,10365.56,1587.83,0.0,organic,2016,Boston
10198,7/3/2016,1.61,14709.87,16.98,444.06,0.0,14248.83,12451.45,1797.38,0.0,organic,2016,Boston
10199,7/10/2016,1.59,12513.05,17.34,461.48,0.0,12034.23,11196.41,837.82,0.0,organic,2016,Boston
10200,7/17/2016,1.77,14776.98,4.69,624.09,0.0,14148.2,12690.18,1458.02,0.0,organic,2016,Boston
10201,7/24/2016,1.49,9837.59,3.7,666.04,0.0,9167.85,8677.91,489.94,0.0,organic,2016,Boston
10202,7/31/2016,1.14,7313.26,16.14,576.55,0.0,6720.57,6710.26,10.31,0.0,organic,2016,Boston
10203,8/7/2016,1.31,9580.49,18.68,535.94,0.0,9025.87,9025.87,0.0,0.0,organic,2016,Boston
10204,8/14/2016,1.23,7117.91,20.93,589.79,0.0,6507.19,6502.36,4.83,0.0,organic,2016,Boston
10205,8/21/2016,1.28,11414.48,32.84,677.47,0.0,10704.17,10694.49,9.68,0.0,organic,2016,Boston
10206,8/28/2016,1.36,8395.34,9.48,678.64,0.0,7707.22,7653.88,53.34,0.0,organic,2016,Boston
10207,9/4/2016,1.73,14518.0,15.53,754.38,0.0,13748.09,13679.87,68.22,0.0,organic,2016,Boston
10208,9/11/2016,1.84,16980.59,39.64,888.2,0.0,16052.75,16052.75,0.0,0.0,organic,2016,Boston
10209,9/18/2016,1.86,18371.82,8.37,704.63,0.0,17658.82,17658.82,0.0,0.0,organic,2016,Boston
10210,9/25/2016,1.72,13904.53,19.88,578.33,0.0,13306.32,13296.3,10.02,0.0,organic,2016,Boston
10211,10/2/2016,1.63,11208.26,11.32,771.37,0.0,10425.57,10425.57,0.0,0.0,organic,2016,Boston
10212,10/9/2016,1.57,10417.82,30.12,706.39,0.0,9681.31,9676.32,4.99,0.0,organic,2016,Boston
10213,10/16/2016,1.43,8760.34,7.59,1123.4,0.0,7629.35,7624.43,4.92,0.0,organic,2016,Boston
10214,10/23/2016,1.32,8153.98,13.8,337.79,0.0,7802.39,7802.39,0.0,0.0,organic,2016,Boston
10215,10/30/2016,1.49,8408.0,118.09,810.7,0.0,7479.21,7479.21,0.0,0.0,organic,2016,Boston
10216,11/6/2016,1.72,9755.42,62.71,1259.58,0.0,8433.13,8433.13,0.0,0.0,organic,2016,Boston
10217,11/13/2016,1.59,9660.96,22.07,1133.09,0.0,8505.8,8505.8,0.0,0.0,organic,2016,Boston
10218,11/20/2016,1.8,11287.83,51.47,1005.62,0.0,10230.74,10225.86,4.88,0.0,organic,2016,Boston
10219,11/27/2016,1.94,9786.33,29.54,907.66,0.0,8849.13,8776.1,73.03,0.0,organic,2016,Boston
10220,12/4/2016,2.0,13905.77,29.69,945.52,0.0,12930.56,12893.14,37.42,0.0,organic,2016,Boston
10221,12/11/2016,1.88,13714.62,22.64,1093.69,0.0,12598.29,12593.46,4.83,0.0,organic,2016,Boston
10222,12/18/2016,2.0,11811.4,30.82,1065.46,1.24,10713.88,10535.61,178.27,0.0,organic,2016,Boston
10223,12/25/2016,1.98,11553.3,11.89,938.02,0.0,10603.39,10593.78,9.61,0.0,organic,2016,Boston
10425,1/4/2016,1.43,122089.29,18211.06,66433.31,0.0,37444.92,30530.14,6914.78,0.0,organic,2016,California
10426,1/10/2016,1.33,138580.98,17520.67,60382.97,0.0,60677.34,45417.9,15259.44,0.0,organic,2016,California
10427,1/17/2016,1.45,125541.88,16081.34,66398.85,0.0,43061.69,22825.96,20235.73,0.0,organic,2016,California
10428,1/24/2016,1.36,154438.32,13658.82,86743.65,0.0,54035.85,17413.71,36622.14,0.0,organic,2016,California
10429,1/31/2016,1.43,155319.35,17862.54,79184.75,124.41,58147.65,44998.95,13148.7,0.0,organic,2016,California
10430,2/7/2016,1.38,156586.25,13085.23,84118.36,78.91,59303.75,42734.34,16569.41,0.0,organic,2016,California
10431,2/14/2016,1.47,158522.76,11345.11,87139.61,97.12,59940.92,48968.58,10972.34,0.0,organic,2016,California
10432,2/21/2016,1.43,161206.07,14702.41,81578.02,12.13,64913.51,62863.57,2049.94,0.0,organic,2016,California
10433,2/28/2016,1.28,214658.47,16583.5,95085.1,4.55,102985.32,102374.94,610.38,0.0,organic,2016,California
10434,3/6/2016,1.32,198961.57,19796.42,86184.7,3.04,92977.41,92547.86,429.55,0.0,organic,2016,California
10435,3/13/2016,1.41,199915.92,18235.75,101106.75,0.0,80573.42,67515.24,13058.18,0.0,organic,2016,California
