,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
7835,11/8/2015,1.4,599884.32,165981.13,319176.32,36598.97,78127.9,77364.54,693.33,70.03,conventional,2015,San Francisco
7836,11/15/2015,0.99,775848.72,165884.02,517366.37,27969.25,64629.08,63811.01,780.0,38.07,conventional,2015,San Francisco
7837,11/22/2015,1.04,709444.22,121232.94,502068.19,29410.26,56732.83,55908.92,773.33,50.58,conventional,2015,San Francisco
7838,11/29/2015,1.05,651638.6,102783.08,462966.47,31195.04,54694.01,53992.69,647.78,53.54,conventional,2015,San Francisco
7839,12/6/2015,1.06,694982.49,102771.75,498975.34,37321.12,55914.28,55171.77,638.89,103.62,conventional,2015,San Francisco
7840,12/13/2015,1.22,616016.46,127080.03,384958.63,34069.96,69907.84,69022.62,781.91,103.31,conventional,2015,San Francisco
7841,12/20/2015,1.15,637091.48,173521.67,364622.31,33083.99,65863.51,65038.1,766.09,59.32,conventional,2015,San Francisco
7842,12/27/2015,1.05,692206.4,181704.67,422617.8,28184.73,59699.2,59094.49,582.9,21.81,conventional,2015,San Francisco
7843,1/4/2015,0.97,634522.34,165839.16,341836.86,15291.36,111554.96,96695.27,14859.69,0.0,conventional,2015,Seattle
7844,1/11/2015,1.06,527350.82,144349.43,278069.43,18076.48,86855.48,81221.3,5632.65,1.53,conventional,2015,Seattle
7845,1/18/2015,1.2,463472.52,160898.14,223145.82,11177.67,68250.89,67519.53,720.65,10.71,conventional,2015,Seattle
7846,1/25/2015,1.26,420124.11,118569.87,228985.5,11119.33,61449.41,61054.23,370.74,24.44,conventional,2015,Seattle
7847,2/1/2015,0.97,933148.31,201139.95,578708.75,10182.71,143116.9,142049.31,1034.01,33.58,conventional,2015,Seattle
7848,2/8/2015,1.08,488980.65,153475.96,257164.75,10978.6,67361.34,65239.69,2117.07,4.58,conventional,2015,Seattle
7849,2/15/2015,1.33,352335.1,114014.9,171966.91,8106.15,58247.14,57771.22,431.17,44.75,conventional,2015,Seattle
7850,2/22/2015,1.11,552036.54,106012.21,353201.96,10013.75,82808.62,82779.56,0.0,29.06,conventional,2015,Seattle
7851,3/1/2015,1.07,613535.33,162940.98,327299.85,12576.63,110717.87,110637.01,62.51,18.35,conventional,2015,Seattle
7852,3/8/2015,1.24,439846.35,170637.19,190973.9,8269.01,69966.25,69941.69,8.24,16.32,conventional,2015,Seattle
7853,3/15/2015,1.24,453589.67,173278.26,189014.61,12217.98,79078.82,79057.76,8.42,12.64,conventional,2015,Seattle
7854,3/22/2015,1.13,514196.67,192630.73,229939.77,8716.19,82909.98,82898.73,0.0,11.25,conventional,2015,Seattle
7855,3/29/2015,1.22,452743.21,162078.03,205582.46,9896.09,75186.63,74523.35,658.45,4.83,conventional,2015,Seattle
7856,4/5/2015,1.26,466120.48,148128.23,238612.85,9791.26,69588.14,69293.36,210.54,84.24,conventional,2015,Seattle
7857,4/12/2015,1.33,396728.35,134346.5,184720.11,11710.31,65951.43,65783.96,144.77,22.7,conventional,2015,Seattle
7858,4/19/2015,1.13,570030.63,130765.93,324680.31,10877.06,103707.33,103533.21,161.1,13.02,conventional,2015,Seattle
7859,4/26/2015,1.19,490426.14,202726.84,188384.71,10046.11,89268.48,89235.28,21.77,11.43,conventional,2015,Seattle
7860,5/3/2015,1.02,687972.03,226074.37,355250.18,11154.42,95493.06,94995.86,477.54,19.66,conventional,2015,Seattle
7861,5/10/2015,1.08,638696.86,263440.86,242012.13,9484.24,123759.63,111289.42,12415.67,54.54,conventional,2015,Seattle
7862,5/17/2015,1.22,474081.77,176144.77,196907.32,13149.8,87879.88,86751.2,1074.06,54.62,conventional,2015,Seattle
7863,5/24/2015,1.14,577946.53,213212.05,240665.64,14400.18,109668.66,109172.41,459.78,36.47,conventional,2015,Seattle
7864,5/31/2015,1.12,543908.18,244319.84,185303.96,14394.68,99889.7,99789.03,97.35,3.32,conventional,2015,Seattle
7865,6/7/2015,1.27,494855.95,194535.45,207213.71,14325.27,78781.52,78760.94,8.9,11.68,conventional,2015,Seattle
7866,6/14/2015,1.18,615500.43,207290.74,274970.73,13480.42,119758.54,119723.88,17.89,16.77,conventional,2015,Seattle
7867,6/21/2015,1.19,577605.0,178641.03,272213.83,16161.24,110588.9,110537.43,31.33,20.14,conventional,2015,Seattle
7868,6/28/2015,1.31,496302.98,175064.74,222871.77,13848.78,84517.69,84437.86,58.06,21.77,conventional,2015,Seattle
7869,7/5/2015,1.35,582037.07,201350.06,263046.88,16266.67,101373.46,95899.37,5462.4,11.69,conventional,2015,Seattle
7870,7/12/2015,1.14,597860.19,261870.98,204320.97,12664.42,119003.82,117906.6,980.83,116.39,conventional,2015,Seattle
7871,7/19/2015,1.25,491653.57,197532.38,192075.86,11882.66,90162.67,90074.05,88.62,0.0,conventional,2015,Seattle
7872,7/26/2015,1.29,436208.03,158304.49,172990.41,12492.0,92421.13,92385.74,35.39,0.0,conventional,2015,Seattle
7873,8/2/2015,1.18,519887.27,210529.13,181274.82,12790.08,115293.24,115288.63,2.95,1.66,conventional,2015,Seattle
7874,8/9/2015,1.15,523157.29,220284.27,169096.61,13416.02,120360.39,120360.39,0.0,0.0,conventional,2015,Seattle
7875,8/16/2015,1.15,497526.51,173165.55,201936.28,12055.67,110369.01,110361.1,2.94,4.97,conventional,2015,Seattle
7876,8/23/2015,1.13,551498.09,137390.97,265837.45,9738.82,138530.85,138486.18,26.47,18.2,conventional,2015,Seattle
7877,8/30/2015,1.18,446850.83,171694.14,150815.43,12204.13,112137.13,112127.34,1.48,8.31,conventional,2015,Seattle
7878,9/6/2015,1.17,459793.66,167782.09,155468.95,12346.64,124195.98,124129.03,61.97,4.98,conventional,2015,Seattle
7879,9/13/2015,1.02,586503.27,230283.36,181240.95,10787.88,164191.08,164176.14,0.0,14.94,conventional,2015,Seattle
7880,9/20/2015,1.02,590721.74,158198.44,242849.81,11283.42,178390.07,178374.58,8.85,6.64,conventional,2015,Seattle
7881,9/27/2015,1.1,467791.95,159459.18,152002.76,10158.38,146171.63,146143.41,13.28,14.94,conventional,2015,Seattle
7882,10/4/2015,1.06,513268.88,103495.71,281914.21,11368.07,116490.89,115646.75,0.0,844.14,conventional,2015,Seattle
7883,10/11/2015,0.9,640331.58,87081.69,301656.56,15431.19,236162.14,234219.02,0.0,1943.12,conventional,2015,Seattle
7884,10/18/2015,1.08,484106.11,147440.78,185069.58,10284.15,141311.6,141266.83,0.0,44.77,conventional,2015,Seattle
7885,10/25/2015,1.03,520698.46,130741.16,201858.0,8273.34,179825.96,179544.36,0.0,281.6,conventional,2015,Seattle
7886,11/1/2015,1.14,435921.23,105846.91,176922.79,10032.64,143118.89,143026.95,0.0,91.94,conventional,2015,Seattle
7887,11/8/2015,1.06,490827.32,135637.5,172982.0,9195.56,173012.26,172749.32,0.0,262.94,conventional,2015,Seattle
7888,11/15/2015,0.93,643402.84,146061.83,213666.13,9650.82,274024.06,273223.43,0.0,800.63,conventional,2015,Seattle
7889,11/22/2015,1.07,426337.91,111896.12,155494.84,9372.34,149574.61,149358.02,0.0,216.59,conventional,2015,Seattle
7890,11/29/2015,1.17,373309.53,90354.26,131571.17,9878.62,141505.48,141430.43,0.0,75.05,conventional,2015,Seattle
7891,12/6/2015,0.81,726504.61,117507.93,219412.63,9120.48,380463.57,380298.38,0.0,165.19,conventional,2015,Seattle
7892,12/13/2015,1.05,454428.03,114813.13,156347.74,9650.5,173616.66,173537.66,35.61,43.39,conventional,2015,Seattle
7893,12/20/2015,1.15,404862.32,88134.2,139794.19,6308.35,170625.58,170458.45,11.87,155.26,conventional,2015,Seattle
7894,12/27/2015,1.09,450185.94,101442.85,178459.6,7000.66,163282.83,162930.64,26.71,325.48,conventional,2015,Seattle
8297,1/4/2015,1.01,309024.22,180977.06,46253.49,12923.45,68870.22,52556.0,16314.22,0.0,conventional,2015,South Carolina
8298,1/11/2015,1.1,279706.73,162428.39,39713.75,14197.05,63367.54,44864.96,18502.58,0.0,conventional,2015,South Carolina
8299,1/18/2015,1.15,276205.95,160256.58,44019.64,14954.1,56975.63,35311.93,21663.7,0.0,conventional,2015,South Carolina
8300,1/25/2015,1.06,311348.31,187805.04,46947.97,12431.59,64163.71,45690.04,18473.67,0.0,conventional,2015,South Carolina
8301,2/1/2015,0.91,469684.32,284674.2,78055.21,27248.16,79706.75,51793.3,27913.45,0.0,conventional,2015,South Carolina
8302,2/8/2015,1.06,282822.72,169169.05,41468.74,12641.17,59543.76,44770.78,14772.98,0.0,conventional,2015,South Carolina
8303,2/15/2015,1.11,278514.05,163447.93,40081.18,14735.34,60249.6,44927.07,15322.53,0.0,conventional,2015,South Carolina
8304,2/22/2015,1.02,332918.7,193228.98,45809.76,23875.57,70004.39,64068.23,5936.16,0.0,conventional,2015,South Carolina
8305,3/1/2015,1.05,337576.71,213315.88,42197.08,13638.46,68425.29,57884.58,10540.71,0.0,conventional,2015,South Carolina
8306,3/8/2015,1.14,289679.91,173429.19,39009.78,14400.7,62840.24,58373.46,4466.78,0.0,conventional,2015,South Carolina
8307,3/15/2015,1.15,297855.71,171702.03,44167.57,18024.31,63961.8,58791.05,5170.75,0.0,conventional,2015,South Carolina
8308,3/22/2015,1.0,366680.0,218785.98,48984.19,15237.87,83671.96,71610.52,12061.44,0.0,conventional,2015,South Carolina
8309,3/29/2015,1.11,284839.51,151124.37,45649.68,16553.04,71512.42,64967.19,6545.23,0.0,conventional,2015,South Carolina
8310,4/5/2015,1.1,311646.73,187483.15,44278.23,18418.66,61466.69,53591.38,7875.31,0.0,conventional,2015,South Carolina
8311,4/12/2015,1.05,356627.38,220208.81,49060.02,16838.53,70520.02,57990.96,12529.06,0.0,conventional,2015,South Carolina
8312,4/19/2015,1.08,322940.72,185939.51,43227.61,15722.07,78051.53,72168.56,5882.97,0.0,conventional,2015,South Carolina
8313,4/26/2015,1.1,319659.25,191953.94,43170.27,16204.46,68330.58,63208.06,5122.52,0.0,conventional,2015,South Carolina
8314,5/3/2015,0.97,457411.45,271320.49,72324.54,26965.17,86801.25,70270.99,16530.26,0.0,conventional,2015,South Carolina
8315,5/10/2015,1.13,329845.26,199489.94,44017.79,16482.29,69855.24,64229.19,5626.05,0.0,conventional,2015,South Carolina
8316,5/17/2015,1.09,346700.41,200005.38,46163.06,18077.99,82453.98,76994.15,5459.83,0.0,conventional,2015,South Carolina
8317,5/24/2015,1.05,407499.97,247039.02,58352.93,20373.51,81734.51,69674.41,12060.1,0.0,conventional,2015,South Carolina
8318,5/31/2015,1.13,322891.36,185323.63,43301.71,18015.98,76250.04,70487.95,5756.74,5.35,conventional,2015,South Carolina
8319,6/7/2015,1.04,378845.21,223638.72,46631.18,17294.66,91280.65,80177.95,11102.7,0.0,conventional,2015,South Carolina
8320,6/14/2015,1.1,339919.17,172821.14,60267.01,18287.95,88543.07,82278.6,6256.45,8.02,conventional,2015,South Carolina
8321,6/21/2015,1.03,392755.13,207438.27,71556.59,17373.26,96387.01,84821.85,11533.12,32.04,conventional,2015,South Carolina
8322,6/28/2015,1.11,340424.79,152050.0,76047.9,18078.63,94248.26,89211.38,4983.53,53.35,conventional,2015,South Carolina
8323,7/5/2015,1.05,406711.2,204374.47,93000.23,20072.67,89263.83,78695.41,10568.42,0.0,conventional,2015,South Carolina
8324,7/12/2015,1.14,320934.33,143217.29,81353.84,17190.82,79172.38,73161.82,5916.12,94.44,conventional,2015,South Carolina
8325,7/19/2015,1.05,379505.99,212349.9,70690.71,18957.89,77507.49,67097.27,10410.22,0.0,conventional,2015,South Carolina
8326,7/26/2015,1.11,327629.87,160050.21,63162.91,18771.89,85644.86,80982.38,4662.48,0.0,conventional,2015,South Carolina
8327,8/2/2015,1.14,309611.87,148657.53,64352.06,19051.78,77550.5,72040.69,5488.53,21.28,conventional,2015,South Carolina
8328,8/9/2015,1.05,353930.82,179463.07,69024.22,18362.39,87081.14,75517.04,11497.68,66.42,conventional,2015,South Carolina
8329,8/16/2015,1.12,320750.54,157907.67,60468.01,17614.64,84760.22,78819.75,5940.47,0.0,conventional,2015,South Carolina
8330,8/23/2015,1.09,310381.51,139531.8,64117.55,17089.65,89642.51,84625.03,5017.48,0.0,conventional,2015,South Carolina
8331,8/30/2015,1.15,280699.74,130772.55,58761.62,15284.88,75880.69,70666.71,5198.14,15.84,conventional,2015,South Carolina
8332,9/6/2015,1.0,353755.0,165544.52,78503.43,23189.42,86517.63,68114.97,18328.93,73.73,conventional,2015,South Carolina
8333,9/13/2015,1.14,269754.97,124781.45,61067.3,13939.72,69966.5,55240.3,14707.82,18.38,conventional,2015,South Carolina
8334,9/20/2015,1.02,312177.28,148633.9,77644.18,14421.82,71477.38,49597.26,21851.29,28.83,conventional,2015,South Carolina
8335,9/27/2015,1.08,253422.99,111054.81,72273.16,18765.64,51329.38,42223.65,9105.73,0.0,conventional,2015,South Carolina
8336,10/4/2015,1.04,267919.95,123692.52,70671.2,14906.36,58649.87,38750.39,19899.48,0.0,conventional,2015,South Carolina
8337,10/11/2015,1.03,267962.33,121966.0,64658.41,20190.4,61147.52,43009.49,18138.03,0.0,conventional,2015,South Carolina
8338,10/18/2015,1.12,226246.39,105221.4,55038.8,16616.9,49369.29,40996.42,8372.87,0.0,conventional,2015,South Carolina
8339,10/25/2015,1.11,223607.39,107103.78,46792.32,17192.49,52518.8,43924.89,8593.91,0.0,conventional,2015,South Carolina
8340,11/1/2015,1.0,280886.82,143163.13,59937.59,19045.03,58741.07,44763.47,13977.6,0.0,conventional,2015,South Carolina
8341,11/8/2015,1.08,221080.11,118352.11,47266.75,15742.56,39718.69,34385.71,5325.2,7.78,conventional,2015,South Carolina
8342,11/15/2015,1.07,224373.12,116059.4,61600.25,11569.87,35143.6,29409.04,5734.56,0.0,conventional,2015,South Carolina
8343,11/22/2015,0.99,216767.98,123208.85,42099.26,8114.19,43345.68,34239.23,9106.45,0.0,conventional,2015,South Carolina
8344,11/29/2015,0.97,217965.37,125440.43,42269.54,7454.33,42801.07,33356.89,9433.78,10.4,conventional,2015,South Carolina
8345,12/6/2015,1.03,233274.4,130410.85,47118.94,9427.71,46316.9,40092.42,6203.8,20.68,conventional,2015,South Carolina
8346,12/13/2015,0.96,257166.53,148691.81,47393.23,7391.81,53689.68,43815.6,9863.71,10.37,conventional,2015,South Carolina
8347,12/20/2015,1.04,211066.05,115402.34,39931.51,6244.22,49487.98,44628.73,4851.44,7.81,conventional,2015,South Carolina
8348,12/27/2015,0.98,251443.08,137133.17,48908.4,8151.76,57249.75,48181.83,9060.09,7.83,conventional,2015,South Carolina
8349,1/4/2015,1.0,84612.39,26607.29,44341.92,3660.64,10002.54,9556.06,446.48,0.0,conventional,2015,Spokane
8350,1/11/2015,1.07,70697.07,21973.57,35996.7,4131.75,8595.05,6899.1,1695.95,0.0,conventional,2015,Spokane
8351,1/18/2015,1.18,69600.14,28457.99,29719.57,2933.27,8489.31,7986.02,503.29,0.0,conventional,2015,Spokane
8352,1/25/2015,1.21,64116.71,23843.63,29590.6,2672.12,8010.36,8010.36,0.0,0.0,conventional,2015,Spokane
8353,2/1/2015,0.97,135656.36,35897.25,84741.31,2704.69,12313.11,12276.59,36.52,0.0,conventional,2015,Spokane
8354,2/8/2015,1.03,74139.25,28901.01,36736.53,3175.96,5325.75,5135.22,190.53,0.0,conventional,2015,Spokane
8355,2/15/2015,1.24,57869.58,24008.4,22723.92,2683.92,8453.34,8319.63,133.71,0.0,conventional,2015,Spokane
8356,2/22/2015,1.03,85295.41,25370.99,45291.88,2537.35,12095.19,12095.19,0.0,0.0,conventional,2015,Spokane
8357,3/1/2015,1.03,88304.41,26800.27,44707.74,2869.92,13926.48,13805.14,121.34,0.0,conventional,2015,Spokane
8358,3/8/2015,1.18,69848.58,35184.21,24432.93,2713.19,7518.25,7514.21,4.04,0.0,conventional,2015,Spokane
8359,3/15/2015,1.19,71766.04,32528.5,26391.31,3967.68,8878.55,8878.55,0.0,0.0,conventional,2015,Spokane
8360,3/22/2015,1.1,74725.33,32960.85,28457.8,2400.38,10906.3,10906.3,0.0,0.0,conventional,2015,Spokane
8361,3/29/2015,1.12,74999.31,36451.47,26800.47,2051.36,9696.01,9376.01,320.0,0.0,conventional,2015,Spokane
8362,4/5/2015,1.15,73681.06,30529.69,29902.8,3073.43,10175.14,10090.7,84.44,0.0,conventional,2015,Spokane
8363,4/12/2015,1.21,64529.74,27692.12,23281.52,3057.26,10498.84,10498.84,0.0,0.0,conventional,2015,Spokane
8364,4/19/2015,1.03,91379.33,31965.44,42072.81,2783.29,14557.79,14557.79,0.0,0.0,conventional,2015,Spokane
8365,4/26/2015,1.08,80443.94,41208.97,24094.05,2597.12,12543.8,12543.8,0.0,0.0,conventional,2015,Spokane
8366,5/3/2015,0.98,108051.54,44094.43,48511.36,3133.35,12312.4,12127.23,185.17,0.0,conventional,2015,Spokane
8367,5/10/2015,1.03,95615.23,46467.69,31703.17,3071.94,14372.43,12192.59,2179.84,0.0,conventional,2015,Spokane
8368,5/17/2015,1.09,77996.78,36879.96,24110.51,4295.38,12710.93,12710.93,0.0,0.0,conventional,2015,Spokane
8369,5/24/2015,1.07,92664.44,41058.09,33679.94,3564.33,14362.08,14362.08,0.0,0.0,conventional,2015,Spokane
8370,5/31/2015,1.08,82469.7,42027.99,24334.27,3310.34,12797.1,12797.1,0.0,0.0,conventional,2015,Spokane
8371,6/7/2015,1.19,79733.85,40534.99,26271.71,3744.52,9182.63,9182.63,0.0,0.0,conventional,2015,Spokane
8372,6/14/2015,1.13,88579.12,36980.68,35548.22,3428.77,12621.45,12621.45,0.0,0.0,conventional,2015,Spokane
8373,6/21/2015,1.12,84739.31,33513.17,33789.94,4665.82,12770.38,12770.38,0.0,0.0,conventional,2015,Spokane
8374,6/28/2015,1.2,81276.47,38303.6,26660.48,6367.68,9944.71,9944.71,0.0,0.0,conventional,2015,Spokane
8375,7/5/2015,1.22,91195.99,43121.13,30059.65,6422.29,11592.92,11245.14,347.78,0.0,conventional,2015,Spokane
8376,7/12/2015,1.05,86318.9,45146.65,23703.42,3714.04,13754.79,13594.7,160.09,0.0,conventional,2015,Spokane
8377,7/19/2015,1.16,77305.34,39750.66,23169.36,2910.03,11475.29,11475.29,0.0,0.0,conventional,2015,Spokane
8378,7/26/2015,1.18,71150.24,33592.19,22293.64,3203.53,12060.88,12060.88,0.0,0.0,conventional,2015,Spokane
8379,8/2/2015,1.19,74839.74,35242.08,24453.69,3189.46,11954.51,11954.51,0.0,0.0,conventional,2015,Spokane
8380,8/9/2015,1.21,70351.29,32213.37,23114.49,3261.8,11761.63,11761.63,0.0,0.0,conventional,2015,Spokane
8381,8/16/2015,1.15,72392.09,33363.36,25970.27,3108.08,9950.38,9950.38,0.0,0.0,conventional,2015,Spokane
8382,8/23/2015,1.08,84333.73,34441.25,35454.67,2497.82,11939.99,11869.39,70.6,0.0,conventional,2015,Spokane
8383,8/30/2015,1.11,61176.91,31274.84,16651.71,3820.56,9429.8,9427.72,2.08,0.0,conventional,2015,Spokane
8384,9/6/2015,1.08,67101.52,32235.74,18153.73,3891.68,12820.37,12820.37,0.0,0.0,conventional,2015,Spokane
8385,9/13/2015,1.03,78771.3,39572.15,24065.27,2657.99,12475.89,12475.89,0.0,0.0,conventional,2015,Spokane
8386,9/20/2015,1.05,79503.08,20718.72,42342.6,4327.13,12114.63,12114.63,0.0,0.0,conventional,2015,Spokane
8387,9/27/2015,1.09,63902.9,25431.53,23735.71,2196.24,12539.42,12539.42,0.0,0.0,conventional,2015,Spokane
8388,10/4/2015,0.99,77514.75,18331.9,47471.02,1657.16,10054.67,10054.67,0.0,0.0,conventional,2015,Spokane
8389,10/11/2015,0.94,88580.07,11289.75,56878.37,1932.9,18479.05,18479.05,0.0,0.0,conventional,2015,Spokane
8390,10/18/2015,1.13,60732.92,16562.04,30936.55,1935.49,11298.84,11298.84,0.0,0.0,conventional,2015,Spokane
8391,10/25/2015,1.08,66852.57,16618.08,33389.28,2073.74,14771.47,14720.74,50.73,0.0,conventional,2015,Spokane
8392,11/1/2015,1.13,60151.68,20262.48,23801.85,2428.84,13658.51,13658.51,0.0,0.0,conventional,2015,Spokane
8393,11/8/2015,1.08,63821.22,19315.13,26207.73,2182.03,16116.33,16116.33,0.0,0.0,conventional,2015,Spokane
8394,11/15/2015,1.0,84398.93,17121.98,38867.94,2013.77,26395.24,26395.24,0.0,0.0,conventional,2015,Spokane
8395,11/22/2015,1.12,56013.43,17535.51,21806.06,2671.75,14000.11,14000.11,0.0,0.0,conventional,2015,Spokane
8396,11/29/2015,1.17,51432.09,16876.93,16826.84,2523.85,15204.47,15204.47,0.0,0.0,conventional,2015,Spokane
8397,12/6/2015,0.85,100233.67,18780.0,39234.39,2758.78,39460.5,38946.79,513.71,0.0,conventional,2015,Spokane
8398,12/13/2015,0.99,67431.18,22229.24,20738.68,2189.59,22273.67,22269.39,4.28,0.0,conventional,2015,Spokane
8399,12/20/2015,1.12,61555.62,17819.26,16576.75,2660.37,24499.24,24499.24,0.0,0.0,conventional,2015,Spokane
8400,12/27/2015,1.05,67099.38,20577.16,21592.44,2889.97,22039.81,21900.09,0.0,139.72,conventional,2015,Spokane
8803,1/4/2015,1.15,198735.26,125713.89,34555.73,53.54,38412.1,38400.99,11.11,0.0,conventional,2015,St. Louis
8804,1/11/2015,1.29,164917.61,79292.59,41050.38,62.72,44511.92,44509.7,2.22,0.0,conventional,2015,St. Louis
8805,1/18/2015,1.28,170590.85,78724.96,50701.59,145.35,41018.95,41014.51,4.44,0.0,conventional,2015,St. Louis
8806,1/25/2015,1.17,176820.49,99020.78,31381.54,42.62,46375.55,46375.55,0.0,0.0,conventional,2015,St. Louis
8807,2/1/2015,1.1,308371.9,209893.28,48651.4,59.1,49768.12,49768.12,0.0,0.0,conventional,2015,St. Louis
8808,2/8/2015,1.09,214718.99,140791.53,31995.56,48.87,41883.03,41880.81,2.22,0.0,conventional,2015,St. Louis
8809,2/15/2015,1.23,169118.65,88022.48,33530.37,41.17,47524.63,47493.52,31.11,0.0,conventional,2015,St. Louis
8810,2/22/2015,1.32,156112.67,75717.36,36667.64,58.03,43669.64,43660.75,8.89,0.0,conventional,2015,St. Louis
8811,3/1/2015,1.24,179277.41,93746.89,39403.61,100.73,46026.18,46019.51,6.67,0.0,conventional,2015,St. Louis
8812,3/8/2015,1.36,147525.59,73956.89,31856.71,48.39,41663.6,41663.6,0.0,0.0,conventional,2015,St. Louis
8813,3/15/2015,1.33,157799.23,70836.3,36549.13,69.74,50344.06,50190.73,153.33,0.0,conventional,2015,St. Louis
8814,3/22/2015,1.34,163325.4,77997.93,37696.27,39.92,47591.28,47513.51,77.77,0.0,conventional,2015,St. Louis
8815,3/29/2015,1.21,198395.76,111921.69,39575.0,56.26,46842.81,46687.25,155.56,0.0,conventional,2015,St. Louis
8816,4/5/2015,1.36,159461.64,77970.98,34544.71,67.97,46877.98,46762.42,115.56,0.0,conventional,2015,St. Louis
8817,4/12/2015,1.21,214125.11,138215.06,37441.77,144.84,38323.44,38323.44,0.0,0.0,conventional,2015,St. Louis
8818,4/19/2015,1.34,184979.95,101449.24,38169.29,33.73,45327.69,45322.98,4.71,0.0,conventional,2015,St. Louis
8819,4/26/2015,1.37,178200.42,86967.98,42320.51,15.07,48896.86,48894.75,0.0,2.11,conventional,2015,St. Louis
8820,5/3/2015,1.09,275080.92,190986.18,36252.66,32.39,47809.69,47809.69,0.0,0.0,conventional,2015,St. Louis
8821,5/10/2015,1.25,218562.94,125846.03,33050.99,42.85,59623.07,59620.93,0.0,2.14,conventional,2015,St. Louis
8822,5/17/2015,1.32,186936.02,96530.89,37553.09,37.3,52814.74,52814.74,0.0,0.0,conventional,2015,St. Louis
8823,5/24/2015,1.18,236189.46,135166.39,38773.04,9.0,62241.03,62233.36,7.67,0.0,conventional,2015,St. Louis
8824,5/31/2015,1.16,247195.62,147104.98,38945.34,8.73,61136.57,61113.45,23.12,0.0,conventional,2015,St. Louis
8825,6/7/2015,1.3,194667.64,92964.49,38450.22,41.86,63211.07,63206.71,0.0,4.36,conventional,2015,St. Louis
8826,6/14/2015,1.28,203247.31,87726.18,41782.62,102.06,73636.45,73588.28,0.0,48.17,conventional,2015,St. Louis
8827,6/21/2015,1.26,198137.18,84699.66,38461.41,51.04,74925.07,74925.07,0.0,0.0,conventional,2015,St. Louis
8828,6/28/2015,1.17,217234.17,107631.08,40137.34,54.82,69410.93,69371.63,39.3,0.0,conventional,2015,St. Louis
8829,7/5/2015,1.32,224901.96,97253.4,57668.67,23.52,69956.37,69313.52,642.85,0.0,conventional,2015,St. Louis
8830,7/12/2015,1.13,233579.7,132490.39,44204.19,232.99,56652.13,56425.96,3.95,222.22,conventional,2015,St. Louis
8831,7/19/2015,1.2,204464.92,99044.52,41712.52,56.2,63651.68,63651.68,0.0,0.0,conventional,2015,St. Louis
8832,7/26/2015,1.06,216993.01,120124.79,38710.22,21.88,58136.12,58136.12,0.0,0.0,conventional,2015,St. Louis
8833,8/2/2015,1.26,184501.15,79291.85,43745.86,4.0,61459.44,61457.2,0.0,2.24,conventional,2015,St. Louis
8834,8/9/2015,1.15,200794.99,92511.57,47874.46,230.92,60178.04,60173.56,0.0,4.48,conventional,2015,St. Louis
8835,8/16/2015,0.88,290906.05,186669.12,44789.17,101.82,59345.94,59339.2,0.0,6.74,conventional,2015,St. Louis
8836,8/23/2015,1.11,202861.68,111101.26,35104.11,33.19,56623.12,56606.63,11.99,4.5,conventional,2015,St. Louis
8837,8/30/2015,1.32,164716.78,74751.64,34386.84,16.21,55562.09,55153.25,404.34,4.5,conventional,2015,St. Louis
8838,9/6/2015,1.3,180705.59,85673.91,36576.66,71.5,58383.52,58293.14,88.13,2.25,conventional,2015,St. Louis
8839,9/13/2015,1.15,200117.98,108859.16,33405.69,227.53,57625.6,55794.9,1694.5,136.2,conventional,2015,St. Louis
8840,9/20/2015,1.24,165255.03,77969.04,37269.87,58.84,49957.28,47579.68,2357.32,20.28,conventional,2015,St. Louis
8841,9/27/2015,1.12,175958.11,99021.18,34231.9,62.01,42643.02,40596.31,2046.71,0.0,conventional,2015,St. Louis
8842,10/4/2015,1.23,151219.39,64603.33,36643.05,51.42,49921.59,46870.06,3051.53,0.0,conventional,2015,St. Louis
8843,10/11/2015,1.15,159011.26,77647.86,25627.41,28.01,55707.98,52275.19,3421.53,11.26,conventional,2015,St. Louis
8844,10/18/2015,1.26,143944.11,53413.73,34898.38,25.38,55606.62,51312.19,4287.69,6.74,conventional,2015,St. Louis
8845,10/25/2015,1.21,151268.28,52371.31,37039.7,37.92,61819.35,56579.05,5240.3,0.0,conventional,2015,St. Louis
8846,11/1/2015,1.21,152077.32,49010.65,34559.26,43.44,68463.97,64373.15,4084.11,6.71,conventional,2015,St. Louis
8847,11/8/2015,1.18,148030.6,54277.81,29529.64,25.08,64198.07,59269.38,4928.69,0.0,conventional,2015,St. Louis
8848,11/15/2015,1.07,160185.59,62810.86,28499.99,14.91,68859.83,61782.77,7074.83,2.23,conventional,2015,St. Louis
8849,11/22/2015,1.15,134989.16,40115.68,27003.98,23.45,67846.05,60331.15,7514.9,0.0,conventional,2015,St. Louis
8850,11/29/2015,1.16,129475.25,38130.41,26526.03,115.21,64703.6,57854.06,6840.66,8.88,conventional,2015,St. Louis
8851,12/6/2015,1.09,147544.08,60481.9,25222.92,27.18,61812.08,53742.31,8069.77,0.0,conventional,2015,St. Louis
8852,12/13/2015,0.99,166083.52,64673.08,24481.09,71.71,76857.64,55878.32,20979.32,0.0,conventional,2015,St. Louis
8853,12/20/2015,1.13,135427.66,40333.06,23867.6,40.52,71186.48,59160.36,12026.12,0.0,conventional,2015,St. Louis
