,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
8926,5/15/2016,0.95,2100440.16,873323.33,621229.14,22169.92,583717.77,532964.89,44849.54,5903.34,conventional,2016,Plains
8927,5/22/2016,0.94,2248726.67,1062580.2,619172.75,10708.07,556265.65,502964.37,43241.43,10059.85,conventional,2016,Plains
8928,5/29/2016,0.9,2265037.77,1223080.58,495021.66,12125.66,534809.87,502399.51,22583.69,9826.67,conventional,2016,Plains
8929,6/5/2016,0.93,2330438.23,1242318.2,518978.73,10390.99,558750.31,505801.45,28530.38,24418.48,conventional,2016,Plains
8930,6/12/2016,1.04,2104834.28,892690.24,628986.82,11290.7,571866.52,518050.97,28877.41,24938.14,conventional,2016,Plains
8931,6/19/2016,0.87,2559002.86,1093072.84,925765.95,11009.71,529154.36,475718.48,41103.42,12332.46,conventional,2016,Plains
8932,6/26/2016,1.03,2101835.6,1040820.26,490842.47,9370.21,560802.66,510422.91,25086.66,25293.09,conventional,2016,Plains
8933,7/3/2016,1.05,2259572.01,684349.38,761167.83,10691.9,803362.9,717323.25,34035.78,52003.87,conventional,2016,Plains
8934,7/10/2016,1.09,2028847.18,691422.45,634634.29,16160.39,686630.05,614584.95,22163.03,49882.07,conventional,2016,Plains
8935,7/17/2016,1.15,1865426.77,615734.77,583708.66,11130.38,654852.96,590322.87,30454.97,34075.12,conventional,2016,Plains
8936,7/24/2016,1.22,1807152.43,650651.58,565159.06,7416.64,583925.15,527519.74,18858.31,37547.1,conventional,2016,Plains
8937,7/31/2016,1.25,1716384.76,658829.43,526275.28,7471.62,523808.43,471473.75,17633.77,34700.91,conventional,2016,Plains
8938,8/7/2016,1.17,1979362.94,859776.14,534861.87,6165.29,578559.64,535419.49,19900.67,23239.48,conventional,2016,Plains
8939,8/14/2016,1.12,1873446.99,882147.93,435932.3,6193.74,549173.02,525124.87,16834.48,7213.67,conventional,2016,Plains
8940,8/21/2016,1.21,1693418.62,748383.14,445643.2,5418.75,493973.53,461318.07,12246.86,20408.6,conventional,2016,Plains
8941,8/28/2016,1.22,1693969.47,823545.19,462409.58,5248.8,402765.9,358451.47,31890.92,12423.51,conventional,2016,Plains
8942,9/4/2016,1.1,1933628.13,931227.39,541981.42,6177.12,454242.2,409642.51,30741.42,13858.27,conventional,2016,Plains
8943,9/11/2016,1.18,1697761.29,780495.39,488705.89,5273.03,423286.98,392942.12,25530.48,4814.38,conventional,2016,Plains
8944,9/18/2016,1.24,1641724.15,826479.75,439168.23,5721.42,370354.75,326207.49,38375.04,5772.22,conventional,2016,Plains
8945,9/25/2016,1.35,1419113.4,673110.96,360990.42,5573.18,379438.84,333274.27,39397.54,6767.03,conventional,2016,Plains
8946,10/2/2016,1.37,1352081.51,598896.04,378848.86,5181.48,369155.13,314559.24,49039.38,5556.51,conventional,2016,Plains
8947,10/9/2016,1.41,1360541.39,589475.12,416484.14,4681.14,349900.99,312195.29,30408.41,7297.29,conventional,2016,Plains
8948,10/16/2016,1.49,1252399.56,567497.88,367702.35,5139.0,312060.33,276634.27,28257.4,7168.66,conventional,2016,Plains
8949,10/23/2016,1.53,1179301.18,520220.72,350912.77,5549.22,302618.47,254209.16,42103.9,6305.41,conventional,2016,Plains
8950,10/30/2016,1.54,1058938.09,469957.6,297119.25,5263.65,286597.59,221347.82,56090.36,9159.41,conventional,2016,Plains
8951,11/6/2016,1.55,1281023.69,576884.27,366464.25,6472.83,331202.34,300860.55,26241.79,4100.0,conventional,2016,Plains
8952,11/13/2016,1.57,1187396.84,514295.92,357173.85,5306.27,310620.8,279361.86,23575.34,7683.6,conventional,2016,Plains
8953,11/20/2016,1.49,1126964.32,518903.13,306191.07,4456.35,297413.77,273036.06,20624.66,3753.05,conventional,2016,Plains
8954,11/27/2016,1.35,1131932.27,520565.84,272840.98,3226.22,335299.23,305277.39,28166.52,1855.32,conventional,2016,Plains
8955,12/4/2016,1.09,1676509.02,946350.29,349760.6,3190.05,377208.08,325851.34,43201.73,8155.01,conventional,2016,Plains
8956,12/11/2016,1.08,1468901.87,724148.87,330240.87,3599.85,410912.28,382366.52,24588.8,3956.96,conventional,2016,Plains
8957,12/18/2016,1.06,1426470.94,581861.96,428227.02,3271.57,413110.39,377226.69,30112.48,5771.22,conventional,2016,Plains
8958,12/25/2016,1.09,1449394.65,581226.62,446633.64,4267.77,417266.62,384954.53,30652.88,1659.21,conventional,2016,Plains
8959,1/2/2017,0.83,2382742.62,1462454.22,509659.58,4780.52,405848.3,387097.97,13008.21,5742.12,conventional,2017,Plains
8960,1/8/2017,1.06,1890389.78,915300.05,479607.98,5628.26,489853.49,450604.75,32676.07,6572.67,conventional,2017,Plains
8961,1/15/2017,1.05,2064194.02,925668.48,529337.88,6259.33,602928.33,545116.32,46315.29,11496.72,conventional,2017,Plains
8962,1/22/2017,1.09,1812652.88,790172.66,503597.38,5427.07,513455.77,463066.89,48648.26,1740.62,conventional,2017,Plains
8963,1/29/2017,1.06,2057899.39,896361.8,569685.24,6640.06,585212.29,503163.84,55896.78,26151.67,conventional,2017,Plains
8964,2/5/2017,0.76,3575499.21,2157030.64,801199.59,8231.35,609037.63,579814.97,21646.18,7576.48,conventional,2017,Plains
8965,2/12/2017,0.94,2097983.48,1041604.45,490947.03,23556.8,541875.2,466641.32,53465.68,21768.2,conventional,2017,Plains
8966,2/19/2017,0.96,2087617.13,1035888.35,444278.43,20779.51,586670.84,537145.2,44324.73,5200.91,conventional,2017,Plains
8967,2/26/2017,1.05,2008263.47,1013358.38,453752.92,14783.06,526369.11,462233.19,58328.14,5807.78,conventional,2017,Plains
8968,3/5/2017,1.25,1601599.81,734909.69,421271.9,9572.98,435845.24,393722.61,36578.51,5544.12,conventional,2017,Plains
8969,3/12/2017,1.29,1602700.69,758548.15,426749.6,6594.42,410808.52,399428.36,4019.84,7360.32,conventional,2017,Plains
8970,3/19/2017,1.3,1679882.22,721848.28,489324.58,8220.55,460488.81,437779.63,20075.74,2633.44,conventional,2017,Plains
8971,3/26/2017,1.33,1704624.12,765106.73,474410.9,8534.77,456571.72,432296.32,5044.13,19231.27,conventional,2017,Plains
8972,4/2/2017,1.29,1818148.12,851477.91,524130.79,13117.72,429421.7,409630.98,6543.51,13247.21,conventional,2017,Plains
8973,4/9/2017,1.28,1868022.01,888870.09,497864.55,9239.84,472047.53,450706.0,5367.56,15973.97,conventional,2017,Plains
8974,4/16/2017,1.35,1808002.16,776378.88,497717.36,7828.86,526077.06,500350.57,5479.2,20247.29,conventional,2017,Plains
8975,4/23/2017,1.18,2143445.39,1115172.82,403864.38,6655.98,617752.21,606147.7,8038.24,3566.27,conventional,2017,Plains
8976,4/30/2017,1.19,2080438.13,1092962.79,415847.89,7112.21,564515.24,516294.46,38654.81,9565.97,conventional,2017,Plains
8977,5/7/2017,1.13,2617237.35,1371861.27,579543.42,8089.83,657742.83,570356.24,71124.76,16261.83,conventional,2017,Plains
8978,5/14/2017,1.33,1894833.35,874405.39,415178.47,7813.52,597435.97,535679.03,49821.03,11935.91,conventional,2017,Plains
8979,5/21/2017,1.33,1840889.79,832263.81,420870.92,7303.17,580451.89,534882.58,31630.61,13938.7,conventional,2017,Plains
8980,5/28/2017,1.38,1975524.7,833904.89,499191.31,10560.99,631867.51,584294.01,29543.77,18029.73,conventional,2017,Plains
8981,6/4/2017,1.31,2136102.71,958508.87,499135.71,11013.14,667444.99,620312.74,35312.21,11820.04,conventional,2017,Plains
8982,6/11/2017,1.31,2120488.01,948624.24,478847.61,7878.02,685138.14,642268.81,27923.27,14946.06,conventional,2017,Plains
8983,6/18/2017,1.35,1993421.09,812644.07,464271.97,7538.35,708966.7,653169.34,34954.01,20843.35,conventional,2017,Plains
8984,6/25/2017,1.35,2035318.57,790697.35,562376.12,10764.95,671480.15,633187.99,29126.86,9165.3,conventional,2017,Plains
8985,7/2/2017,1.31,2223310.81,801224.73,664924.43,28132.18,729029.47,707685.17,6808.01,14536.29,conventional,2017,Plains
8986,7/9/2017,1.32,2106705.01,785869.03,554318.38,45371.29,721146.31,710273.4,5457.82,5415.09,conventional,2017,Plains
8987,7/16/2017,1.38,1843260.04,662783.83,595296.48,28026.13,557153.6,485370.12,50390.43,21393.05,conventional,2017,Plains
8988,7/23/2017,1.39,1854451.3,719912.1,594292.4,11924.17,528322.63,466178.48,46069.1,16075.05,conventional,2017,Plains
8989,7/30/2017,1.46,1718325.16,669232.81,557504.83,11639.77,479947.75,430060.41,37912.23,11975.11,conventional,2017,Plains
8990,8/6/2017,1.43,1762012.56,675558.34,580796.32,7231.22,498426.68,440097.5,44108.31,14220.87,conventional,2017,Plains
8991,8/13/2017,1.43,1739844.71,649275.23,609832.36,6243.42,474493.7,424441.48,35663.55,14388.67,conventional,2017,Plains
8992,8/20/2017,1.53,1548298.16,649040.17,436601.26,6025.98,456630.75,417905.99,34478.09,4246.67,conventional,2017,Plains
8993,8/27/2017,1.37,1822828.12,940974.89,417322.15,6076.68,458454.4,403908.27,36075.49,18470.64,conventional,2017,Plains
8994,9/3/2017,1.58,1531392.1,682504.86,356889.47,6349.19,485648.58,423640.15,43196.91,18811.52,conventional,2017,Plains
8995,9/10/2017,1.6,1534772.16,677031.99,369718.92,5851.96,482169.29,440426.06,40820.99,922.24,conventional,2017,Plains
8996,9/17/2017,1.83,378220.95,99284.19,104444.53,12499.89,161992.34,91160.7,70070.11,761.53,conventional,2017,Plains
8997,9/24/2017,1.82,354180.85,93965.86,95406.48,13094.82,151713.69,93608.45,57417.88,687.36,conventional,2017,Plains
8998,10/1/2017,1.84,362296.15,97772.92,104336.09,14152.16,146034.98,92339.3,52994.8,700.88,conventional,2017,Plains
8999,10/8/2017,1.9,363427.67,92601.95,111769.87,14976.51,144079.34,87516.85,54855.78,1706.71,conventional,2017,Plains
9000,10/15/2017,1.77,1232522.78,566004.4,324285.18,4322.76,337910.44,260794.05,77059.87,56.52,conventional,2017,Plains
9001,10/22/2017,1.48,1455487.08,650121.75,388491.92,4068.81,412804.6,343995.88,68736.06,72.66,conventional,2017,Plains
9002,10/29/2017,1.38,1536445.96,679340.39,436908.61,3387.14,416809.82,339758.82,77029.46,21.54,conventional,2017,Plains
9003,11/5/2017,1.48,1380036.54,583677.03,410381.7,4216.04,381761.77,292776.18,88977.53,8.06,conventional,2017,Plains
9004,11/12/2017,1.26,1625590.0,765204.0,344953.0,3663.0,511771.0,398551.0,113198.0,22.0,conventional,2017,Plains
9005,11/19/2017,1.12,1729745.0,963556.0,315619.0,4554.0,446016.0,341806.0,104210.0,0.0,conventional,2017,Plains
9006,11/26/2017,1.28,1280491.0,628374.0,311442.0,4253.0,336422.0,225355.0,110958.0,108.0,conventional,2017,Plains
9007,12/3/2017,1.19,1630974.0,738854.0,411741.0,5403.0,474976.0,345924.0,128385.0,668.0,conventional,2017,Plains
9008,12/10/2017,1.15,1606464.12,658960.79,395234.44,4370.57,547898.32,413856.9,133584.89,456.53,conventional,2017,Plains
9009,12/17/2017,1.05,1829991.74,931127.59,418034.24,4249.88,476580.03,364590.57,111973.42,16.04,conventional,2017,Plains
9010,12/24/2017,1.26,1576731.65,694864.33,411212.79,4508.17,466146.36,357357.71,108754.39,34.26,conventional,2017,Plains
9011,1/1/2018,1.02,2173591.74,1159470.84,493193.16,5719.66,515208.08,417190.3,97986.16,31.62,conventional,2018,Plains
9012,1/7/2018,1.17,2103531.72,1026303.18,570087.19,6096.19,501045.16,384809.96,116197.07,38.13,conventional,2018,Plains
9013,1/14/2018,1.25,2033823.81,891358.6,572445.19,6526.08,563493.94,436555.79,126910.37,27.78,conventional,2018,Plains
9014,1/21/2018,1.18,2208596.12,1051836.46,479599.9,7659.28,669500.48,562989.08,106461.22,50.18,conventional,2018,Plains
9015,1/28/2018,0.99,2533937.56,1387712.4,515698.93,6371.3,624154.93,474701.92,149437.52,15.49,conventional,2018,Plains
9016,2/4/2018,0.91,3316494.76,1609104.94,827998.81,9830.1,869560.91,678696.23,190573.14,291.54,conventional,2018,Plains
9017,2/11/2018,1.06,2198997.16,957709.32,540048.54,6998.12,694241.18,526134.96,167565.02,541.2,conventional,2018,Plains
9018,2/18/2018,1.2,1807033.26,772199.5,506014.94,6634.13,522184.69,422152.59,99678.78,353.32,conventional,2018,Plains
9019,2/25/2018,1.13,2115879.93,879720.97,527659.45,9044.15,699455.36,641489.04,57064.05,902.27,conventional,2018,Plains
9020,3/4/2018,1.15,2092354.75,888108.56,501748.08,8144.54,694353.57,627934.12,53944.75,12474.7,conventional,2018,Plains
9021,3/11/2018,1.15,2152113.24,917962.76,512519.24,7989.48,713641.76,630813.83,77037.43,5790.5,conventional,2018,Plains
9022,3/18/2018,1.06,2346527.89,948199.79,630350.03,9313.26,758664.81,701598.07,55972.31,1094.43,conventional,2018,Plains
9023,3/25/2018,1.08,2298609.62,870297.25,765738.57,8214.57,654359.23,603569.13,50091.31,698.79,conventional,2018,Plains
9024,4/1/2018,1.16,2122698.81,806170.63,649784.01,9332.56,657411.61,602960.19,53739.39,712.03,conventional,2018,Plains
9025,4/8/2018,1.1,2246794.44,972583.51,627336.86,9462.81,637411.26,564795.29,72035.89,580.08,conventional,2018,Plains
9026,4/15/2018,1.08,2421832.71,954236.46,769597.2,12047.45,685951.6,623430.22,60096.28,2425.1,conventional,2018,Plains
9027,4/22/2018,1.05,2382979.49,952761.91,627802.38,13419.15,788996.05,721861.62,51500.25,15634.18,conventional,2018,Plains
9028,4/29/2018,1.1,2390888.95,951221.42,671829.8,22281.92,745555.81,665169.94,64202.37,16183.5,conventional,2018,Plains
9029,5/6/2018,0.91,3514863.13,1603547.56,901110.33,16163.1,994042.14,902113.09,79785.65,12143.4,conventional,2018,Plains
9030,5/13/2018,1.09,2338822.5,982516.72,590952.85,11506.23,753846.7,679277.27,72710.72,1858.71,conventional,2018,Plains
9031,5/20/2018,1.1,2335948.49,924108.32,659720.09,12914.81,739205.27,669787.57,68451.1,966.6,conventional,2018,Plains
9032,5/27/2018,0.97,2842911.62,1365704.54,667401.78,10589.36,799215.94,725526.79,65803.72,7885.43,conventional,2018,Plains
9033,6/3/2018,1.09,2395661.06,984830.6,626224.89,7869.19,776736.38,709963.12,58286.49,8486.77,conventional,2018,Plains
9034,6/10/2018,1.1,2336131.26,918382.38,674538.87,5406.13,737803.88,665265.94,57091.49,15446.45,conventional,2018,Plains
9035,6/17/2018,1.13,2383584.27,991223.48,647864.1,4763.98,739732.71,664518.02,62714.33,12500.36,conventional,2018,Plains
9036,6/24/2018,1.1,2281644.71,825561.08,613279.39,5124.06,837680.18,757068.45,64269.31,16342.42,conventional,2018,Plains
9037,7/1/2018,1.09,2507368.36,931515.68,667874.75,5898.84,902079.09,828869.6,60550.92,12658.57,conventional,2018,Plains
9038,7/8/2018,1.07,2576141.81,1031534.65,642782.93,6306.43,895517.8,831381.29,49214.59,14921.92,conventional,2018,Plains
9039,7/15/2018,1.11,2244531.91,873974.16,586885.98,7992.36,775679.41,714781.02,50494.94,10403.45,conventional,2018,Plains
9040,7/22/2018,1.12,2238640.95,935542.63,514260.61,5830.1,783007.61,706501.06,75334.87,1171.68,conventional,2018,Plains
9041,7/29/2018,1.16,2078151.84,786570.7,538153.18,4766.6,748661.36,686899.51,60722.39,1039.46,conventional,2018,Plains
9042,8/5/2018,1.21,2020446.74,743127.92,593278.08,4601.06,679439.68,607204.68,71150.58,1084.42,conventional,2018,Plains
9043,8/12/2018,1.21,1989808.62,744870.85,546228.65,5140.76,693568.36,616151.7,72467.31,4949.35,conventional,2018,Plains
9044,8/19/2018,1.17,2111291.26,737811.75,568123.88,21967.6,783388.03,716922.87,49833.72,16631.44,conventional,2018,Plains
9045,8/26/2018,1.14,2090109.29,847768.06,556008.62,22692.5,663640.11,597491.11,47969.88,18179.12,conventional,2018,Plains
9046,9/2/2018,1.27,1888014.67,736793.87,554682.74,21362.26,575175.8,505479.85,52073.74,17622.21,conventional,2018,Plains
9047,9/9/2018,1.12,2066465.66,764068.26,716099.93,21705.95,564591.52,490591.18,58981.69,15018.65,conventional,2018,Plains
9048,9/16/2018,1.22,1845030.13,698754.11,546554.05,22864.5,576857.47,507601.9,57778.86,11476.71,conventional,2018,Plains
9049,9/23/2018,1.19,1896677.05,757784.64,555545.4,17457.56,565889.45,498664.59,51883.95,15340.91,conventional,2018,Plains
9050,9/30/2018,1.19,1715925.33,664279.45,502827.54,15566.9,533251.44,450795.13,72107.89,10348.42,conventional,2018,Plains
9051,10/7/2018,1.0,2264197.62,1195689.48,480104.71,17810.62,570592.81,496603.0,61645.8,12344.01,conventional,2018,Plains
9052,10/14/2018,1.09,1890251.94,745587.08,445529.55,17774.64,681360.67,630176.61,50595.48,588.58,conventional,2018,Plains
9053,10/21/2018,1.08,1830818.14,640527.48,512164.34,17943.0,660183.32,582685.48,77487.43,10.41,conventional,2018,Plains
9054,10/28/2018,1.1,1906298.54,708053.86,529881.0,17794.85,650568.83,561468.09,89099.63,1.11,conventional,2018,Plains
9055,11/4/2018,0.91,2333663.89,1128012.19,481241.53,18438.4,705971.77,648083.13,57845.31,43.33,conventional,2018,Plains
9056,11/11/2018,0.76,2651335.66,1605335.4,394195.86,20081.56,631722.84,584589.57,47103.07,30.2,conventional,2018,Plains
9057,11/18/2018,1.12,1538091.47,744316.41,334230.41,16897.84,442646.81,408421.39,34207.01,18.41,conventional,2018,Plains
9058,11/25/2018,1.29,1106372.2,544365.67,248602.79,14336.15,299067.59,261275.0,37779.26,13.33,conventional,2018,Plains
9059,12/2/2018,1.34,1355681.98,612611.86,341784.02,15912.46,385373.64,324902.25,60438.23,33.16,conventional,2018,Plains
9060,1/7/2019,1.08,2327217.09,1040614.21,563581.06,20559.77,702462.05,627325.78,75011.2,125.07,conventional,2019,Plains
9061,1/13/2019,1.05,2415656.16,1039456.17,566307.6,26757.03,783135.36,680346.73,101546.49,1242.14,conventional,2019,Plains
9062,1/20/2019,1.03,2479943.45,939350.29,707079.71,27143.88,806369.57,693656.19,109853.14,2860.24,conventional,2019,Plains
9063,1/27/2019,1.06,2345460.58,936516.21,594312.18,28349.92,786282.27,676445.21,104580.88,5256.18,conventional,2019,Plains
9064,2/3/2019,0.77,3533994.34,1898126.73,673692.69,17417.14,944757.78,751203.42,189469.33,4085.03,conventional,2019,Plains
9065,2/10/2019,0.91,2401697.97,1051581.14,523962.64,28199.14,797955.05,646273.31,145535.29,6146.45,conventional,2019,Plains
9066,2/17/2019,1.03,2233430.09,951289.46,553234.14,22379.33,706527.16,575281.43,119351.73,11894.0,conventional,2019,Plains
9067,2/24/2019,1.04,2228835.27,951319.71,513447.46,25852.32,738215.78,604929.87,113620.2,19665.71,conventional,2019,Plains
9068,3/3/2019,0.94,2549853.99,1295178.47,527396.26,22244.93,705034.33,551476.62,132745.88,20811.83,conventional,2019,Plains
9069,3/10/2019,1.01,2427636.61,975425.25,629841.51,30828.55,791541.3,634904.98,136435.06,20201.26,conventional,2019,Plains
9070,3/17/2019,0.9,2751794.1,1349707.72,563261.36,23102.36,815722.66,660394.72,138465.05,16862.89,conventional,2019,Plains
9071,3/24/2019,0.95,2500447.03,1002127.05,650473.25,31678.65,816168.08,665073.45,136837.58,14257.05,conventional,2019,Plains
9072,3/31/2019,0.99,2488909.26,1043368.72,554205.16,28291.38,863044.0,639161.06,218650.13,5232.81,conventional,2019,Plains
9073,4/7/2019,1.03,2397898.27,1015896.99,489384.02,39846.39,852770.87,689368.38,162557.98,844.51,conventional,2019,Plains
9074,4/14/2019,1.1,2034525.94,774123.9,427043.76,27436.53,805921.75,696871.93,103893.31,5156.51,conventional,2019,Plains
9075,4/21/2019,1.22,1922440.55,635273.31,535209.09,25468.33,726489.82,615639.27,109983.7,866.85,conventional,2019,Plains
9076,4/28/2019,1.34,1884535.56,739115.4,546238.87,36384.78,562796.51,426874.08,76123.21,59799.22,conventional,2019,Plains
9077,5/5/2019,1.26,2586155.08,1062850.59,635554.8,46780.49,840969.2,684345.2,80648.46,75975.54,conventional,2019,Plains
9078,5/12/2019,1.26,2310959.81,956668.99,525621.68,32765.05,795904.09,654327.14,71435.57,70141.38,conventional,2019,Plains
9079,5/19/2019,1.31,2088670.78,780646.54,489301.4,30459.92,788262.92,681479.87,84807.96,21975.09,conventional,2019,Plains
9080,5/26/2019,1.31,2235696.74,893849.72,511140.09,26183.34,804523.59,686450.48,113947.65,4125.46,conventional,2019,Plains
9081,6/2/2019,1.25,2270273.14,859645.82,535499.15,27641.58,847486.59,693540.68,129684.18,24261.73,conventional,2019,Plains
9082,6/9/2019,1.25,2183283.08,845950.31,490288.97,24410.57,822633.23,637525.07,128498.12,56610.04,conventional,2019,Plains
9083,6/16/2019,1.32,2003275.42,787561.03,482050.15,22600.98,711063.26,543095.5,112187.9,55779.86,conventional,2019,Plains
9084,6/23/2019,1.17,2333187.51,957082.62,481604.63,21782.28,872717.98,727159.77,82786.59,62771.62,conventional,2019,Plains
9085,6/30/2019,1.29,2173946.49,827635.38,463758.95,25293.53,857258.63,708360.37,91143.51,57754.75,conventional,2019,Plains
9086,7/7/2019,1.41,2159040.63,807816.77,531462.87,23611.01,796149.98,625965.19,108252.07,61932.72,conventional,2019,Plains
9087,7/14/2019,1.45,1893174.37,687830.01,457755.58,23773.69,723815.09,592030.73,65363.63,66420.73,conventional,2019,Plains
9088,7/21/2019,1.47,1890058.71,671551.72,489478.2,22206.74,706822.05,565768.83,75948.8,65104.42,conventional,2019,Plains
9089,7/28/2019,1.46,1861909.16,686749.85,482445.69,19649.55,673064.07,522966.66,93166.27,56931.14,conventional,2019,Plains
9090,8/4/2019,1.43,1882441.79,702804.85,469207.35,21067.89,689361.7,551537.57,87789.17,50034.96,conventional,2019,Plains
9091,8/11/2019,1.39,1888588.76,688155.43,424851.79,20455.75,755125.79,629356.48,71097.19,54672.12,conventional,2019,Plains
9092,8/18/2019,1.4,1857665.96,675821.95,432455.55,18489.66,730898.8,621842.83,59114.02,49941.95,conventional,2019,Plains
9093,8/25/2019,1.39,1818429.41,699281.33,402243.41,17015.2,699889.47,589328.44,64373.3,46187.73,conventional,2019,Plains
9094,9/1/2019,1.41,1816143.36,688656.17,428063.67,16618.31,682805.21,571070.61,68648.87,43085.73,conventional,2019,Plains
9095,9/8/2019,1.37,1875332.87,715978.59,425797.44,15839.91,717716.93,614758.44,62812.02,40146.47,conventional,2019,Plains
9096,9/15/2019,1.32,1894902.65,711055.22,399357.71,15634.37,768855.35,679903.8,55357.04,33594.51,conventional,2019,Plains
9097,9/22/2019,1.33,1851598.81,655085.9,427150.32,16580.06,752782.53,652659.25,72875.27,27248.01,conventional,2019,Plains
9098,9/29/2019,1.32,1786477.23,663565.6,441025.13,14670.35,667216.15,567401.22,83294.16,16520.77,conventional,2019,Plains
9099,10/6/2019,1.25,1802227.39,606692.83,411672.01,15473.29,768389.26,671516.0,67138.75,29734.51,conventional,2019,Plains
9100,10/13/2019,0.92,2497288.62,1323117.99,456837.69,14364.66,702968.28,616811.9,55467.07,30689.31,conventional,2019,Plains
9101,10/20/2019,1.17,1719425.64,611109.79,457994.62,12487.76,637833.47,546767.82,62161.33,28904.32,conventional,2019,Plains
9102,10/27/2019,1.1,1873298.88,732212.48,418267.41,13083.54,709735.45,623847.98,62331.28,23556.19,conventional,2019,Plains
9103,11/3/2019,1.09,1811789.22,671774.72,452510.72,12916.61,674587.17,590502.97,54389.77,29694.43,conventional,2019,Plains
9104,11/10/2019,0.88,2267856.0,1243906.0,328622.0,13723.0,681604.0,587216.0,63043.0,31346.0,conventional,2019,Plains
9105,11/17/2019,1.08,1710632.0,675346.0,334680.0,16813.0,683793.0,567209.0,82868.0,33717.0,conventional,2019,Plains
9106,11/24/2019,1.1,1595685.0,594719.0,372642.0,13014.0,615311.0,512140.0,61329.0,41842.0,conventional,2019,Plains
9107,12/1/2019,1.07,1562959.0,614215.0,359346.0,11788.0,577610.0,480498.0,58594.0,38518.0,conventional,2019,Plains
9108,1/4/2015,0.97,599965.86,126485.75,377138.79,19781.57,76559.75,61308.73,15251.02,0.0,conventional,2015,Portland
9109,1/11/2015,1.05,510152.67,121596.43,292968.56,22743.24,72844.44,64831.61,8012.83,0.0,conventional,2015,Portland
9110,1/18/2015,1.11,439617.61,155745.95,220991.54,14692.73,48187.39,34402.17,13785.22,0.0,conventional,2015,Portland
9111,1/25/2015,1.09,432770.06,131530.29,229573.27,13384.3,58282.2,40428.06,17854.14,0.0,conventional,2015,Portland
9112,2/1/2015,0.98,776237.93,165259.75,535324.57,15903.81,59749.8,48200.04,11547.81,1.95,conventional,2015,Portland
9113,2/8/2015,1.08,447701.68,161940.61,232248.98,13386.63,40125.46,38999.96,1125.5,0.0,conventional,2015,Portland
9114,2/15/2015,1.23,363889.04,140491.93,153003.62,16459.01,53934.48,51454.09,2472.63,7.76,conventional,2015,Portland
9115,2/22/2015,1.11,495032.46,117115.76,287695.04,15574.43,74647.23,74573.17,74.06,0.0,conventional,2015,Portland
9116,3/1/2015,0.94,598755.26,138994.95,359783.57,16252.3,83724.44,79396.05,4310.94,17.45,conventional,2015,Portland
9117,3/8/2015,1.17,419849.55,147899.8,201529.6,17444.77,52975.38,52751.04,220.46,3.88,conventional,2015,Portland
9118,3/15/2015,1.21,392802.67,156506.22,160239.43,17300.74,58756.28,58756.28,0.0,0.0,conventional,2015,Portland
9119,3/22/2015,1.1,426180.78,153885.51,213514.26,16449.01,42332.0,42292.09,37.97,1.94,conventional,2015,Portland
9120,3/29/2015,1.2,401824.91,162580.71,163122.62,18487.16,57634.42,57229.61,402.85,1.96,conventional,2015,Portland
9121,4/5/2015,1.22,432729.65,160806.41,178795.8,19335.81,73791.63,73228.59,144.25,418.79,conventional,2015,Portland
9122,4/12/2015,1.16,433703.29,150701.62,199632.59,15964.76,67404.32,67361.2,43.12,0.0,conventional,2015,Portland
9123,4/19/2015,0.99,610658.64,144514.6,337188.3,13456.08,115499.66,114658.35,690.46,150.85,conventional,2015,Portland
9124,4/26/2015,0.95,571442.54,238672.89,224599.46,13860.48,94309.71,94185.46,85.32,38.93,conventional,2015,Portland
9125,5/3/2015,0.95,644419.48,226738.24,305964.15,16791.96,94925.13,94890.92,7.35,26.86,conventional,2015,Portland
9126,5/10/2015,0.91,675269.74,241819.96,295585.52,16212.44,121651.82,121155.5,338.86,157.46,conventional,2015,Portland
9127,5/17/2015,1.06,487024.66,210129.55,162760.11,19253.03,94881.97,94742.82,0.0,139.15,conventional,2015,Portland
9128,5/24/2015,1.01,606039.09,190231.27,295332.36,15508.11,104967.35,104757.58,136.92,72.85,conventional,2015,Portland
9129,5/31/2015,1.01,600303.28,249742.24,226577.97,17218.66,106764.41,106687.47,51.91,25.03,conventional,2015,Portland
9130,6/7/2015,1.16,543944.19,194122.57,239758.46,19235.07,90828.09,90346.52,473.22,8.35,conventional,2015,Portland
9131,6/14/2015,1.08,622880.59,180452.62,323409.94,18608.64,100409.39,99951.29,393.39,64.71,conventional,2015,Portland
9132,6/21/2015,1.08,579558.0,170388.26,284787.85,32660.15,91721.74,89830.23,14.83,1876.68,conventional,2015,Portland
9133,6/28/2015,1.16,508174.09,196765.08,223128.51,21601.64,66678.86,66557.46,98.42,22.98,conventional,2015,Portland
9134,7/5/2015,1.19,574999.04,215805.97,273227.27,22969.6,62996.2,59731.74,3256.13,8.33,conventional,2015,Portland
9135,7/12/2015,1.02,568129.75,264203.19,187613.16,17027.48,99285.92,88288.73,10900.79,96.4,conventional,2015,Portland
9136,7/19/2015,1.18,446862.52,188492.76,180269.35,16444.94,61655.47,56419.16,5228.04,8.27,conventional,2015,Portland
9137,7/26/2015,1.18,433999.24,178906.95,171527.43,17189.62,66375.24,66239.5,135.74,0.0,conventional,2015,Portland
